@id,@lon,@lat,crossing,step_count,surface,incline,highway,step,sidewalk,any
1E+15,-3.2522677,51.4698364,,,,,residential,,both,sidewalk
1E+15,-3.2502557,51.469426,,,,,residential,,both,sidewalk
1E+15,-3.2506488,51.4700327,,,,,residential,,both,sidewalk
1E+15,-3.2491543,51.4696258,,,,,residential,,both,sidewalk
1E+15,-3.2491385,51.4689474,,,,,residential,,both,sidewalk
1E+15,-3.2501298,51.4704446,,,,,residential,,both,sidewalk
1E+15,-3.254668,51.4690381,,,,,residential,,left,sidewalk
1E+15,-3.2604086,51.4737663,,,,,residential,,both,sidewalk
1E+15,-3.2558164,51.4744028,,,,,residential,,both,sidewalk
1E+15,-3.2611685,51.4751694,,,,,residential,,left,sidewalk
1E+15,-3.2569194,51.4759189,,,,,residential,,both,sidewalk
1E+15,-3.2590261,51.4756649,,,,,residential,,no,sidewalk
1E+15,-3.2579357,51.4742438,,,,,residential,,both,sidewalk
1E+15,-3.2586281,51.4749876,,,,,residential,,both,sidewalk
1E+15,-3.2567325,51.4735804,,,,,residential,,both,sidewalk
1E+15,-3.2584599,51.4735318,,,,,residential,,both,sidewalk
1E+15,-3.2590621,51.4725053,,,,,residential,,both,sidewalk
1E+15,-3.2615968,51.4726376,,,,,residential,,left,sidewalk
1E+15,-3.2611192,51.4730814,,,,,residential,,both,sidewalk
1E+15,-3.2601776,51.4741742,,,,,residential,,both,sidewalk
1E+15,-3.2621,51.4743056,,,,,residential,,both,sidewalk
1E+15,-3.2629108,51.4745639,,,,,residential,,both,sidewalk
1E+15,-3.2637635,51.4742014,,,,,residential,,both,sidewalk
1E+15,-3.2658665,51.4739568,,,,,residential,,both,sidewalk
1E+15,-3.2684434,51.4744557,,,,,tertiary,,left,sidewalk
1E+15,-3.2684434,51.4744557,,,,,tertiary,,left,sidewalk
1E+15,-3.2658687,51.4763792,,,,,residential,,both,sidewalk
1E+15,-3.2652785,51.475584,,,,,residential,,right,sidewalk
1E+15,-3.2645035,51.4764555,,,,,residential,,both,sidewalk
1E+15,-3.2658389,51.4770416,,,,,residential,,both,sidewalk
1E+15,-3.2680312,51.4746405,,,,,residential,,both,sidewalk
1E+15,-3.2471567,51.472893,,,,,residential,,both,sidewalk
1E+15,-3.2465884,51.4723815,,,,,residential,,both,sidewalk
1E+15,-3.2450692,51.4734111,,,,,residential,,both,sidewalk
1E+15,-3.2449904,51.4740037,,,,,residential,,both,sidewalk
1E+15,-3.24459,51.4739691,,,,,residential,,both,sidewalk
1E+15,-3.2514514,51.4728573,,,,,residential,,both,sidewalk
1E+15,-3.2479866,51.474427,,,,,residential,,both,sidewalk
1E+15,-3.2502448,51.4727413,,,,,residential,,both,sidewalk
1E+15,-3.2491461,51.4735602,,,,,residential,,both,sidewalk
1E+15,-3.248894,51.4724625,,,,,residential,,no,sidewalk
1E+15,-3.2478865,51.4733435,,,,,residential,,no,sidewalk
1E+15,-3.2502405,51.4719018,,,,,residential,,both,sidewalk
1E+15,-3.2518792,51.471916,,,,,residential,,left,sidewalk
1E+15,-3.2502405,51.4719018,,,,,residential,,both,sidewalk
1E+15,-3.2517052,51.4713684,,,,,residential,,right,sidewalk
1E+15,-3.2444724,51.4815174,,,,,tertiary,,left,sidewalk
1E+15,-3.2531513,51.4808813,,,,,residential,,both,sidewalk
1E+15,-3.2521964,51.4797837,,,,,residential,,both,sidewalk
1E+15,-3.2525194,51.4801594,,,,,residential,,both,sidewalk
1E+15,-3.2519825,51.4795348,,,,,residential,,both,sidewalk
1E+15,-3.2545208,51.4787346,,,,,residential,,both,sidewalk
1E+15,-3.2549014,51.4785653,,,,,residential,,both,sidewalk
1E+15,-3.2538216,51.4775483,,,,,tertiary,,no,sidewalk
1E+15,-3.2555284,51.4791736,,,,,residential,,both,sidewalk
1E+15,-3.2591023,51.4780136,,,,,residential,,both,sidewalk
1E+15,-3.2592603,51.4772188,,,,,residential,,no,sidewalk
1E+15,-3.2588164,51.4777105,,,,,residential,,both,sidewalk
1E+15,-3.2583349,51.4768641,,,,,residential,,both,sidewalk
1E+15,-3.2636617,51.4768343,,,,,residential,,both,sidewalk
1E+15,-3.2624731,51.4758247,,,,,residential,,right,sidewalk
1E+15,-3.2641481,51.4753406,,,,,residential,,no,sidewalk
1E+15,-3.2689015,51.4770892,,,,,residential,,both,sidewalk
1E+15,-3.2682666,51.4743763,,,,,tertiary,,both,sidewalk
1E+15,-3.2694415,51.4739381,,,,,tertiary,,left,sidewalk
1E+15,-3.2519891,51.4742418,,,,,residential,,both,sidewalk
1E+15,-3.2530523,51.4737003,,,,,residential,,both,sidewalk
1E+15,-3.2527484,51.4728447,,,,,residential,,both,sidewalk
1E+15,-3.2557043,51.4714784,,,,,residential,,both,sidewalk
1E+15,-3.2537597,51.4715668,,,,,residential,,both,sidewalk
1E+15,-3.2590367,51.47076,,,,,residential,,right,sidewalk
1E+15,-3.2584081,51.4710217,,,,,residential,,right,sidewalk
1E+15,-3.2613271,51.4694658,,,,,residential,,both,sidewalk
1E+15,-3.2578989,51.4696007,,,,,residential,,both,sidewalk
1E+15,-3.2585491,51.4690475,,,,,residential,,both,sidewalk
1E+15,-3.259577,51.4682041,,,,,residential,,both,sidewalk
1E+15,-3.2694157,51.4716817,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2687924,51.4694647,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2706815,51.4689787,,,asphalt,,residential,,both,sidewalk
1E+15,-3.270522,51.4695558,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2702169,51.4701061,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2719448,51.4687149,,,,,residential,,right,sidewalk
1E+15,-3.2718536,51.4695714,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2722413,51.4689648,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2708351,51.4712328,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2715628,51.4703794,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2711511,51.4679078,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2625158,51.4709501,,,,,residential,,both,sidewalk
1E+15,-3.2620778,51.4705293,,,,,residential,,both,sidewalk
1E+15,-3.2593843,51.4710551,,,,,residential,,left,sidewalk
1E+15,-3.2648951,51.4667232,,,,,residential,,both,sidewalk
1E+15,-3.2649613,51.4660271,,,,,residential,,both,sidewalk
1E+15,-3.2636664,51.468517,,,,,residential,,both,sidewalk
1E+15,-3.2634341,51.4681141,,,,,residential,,both,sidewalk
1E+15,-3.2611217,51.4692061,,,,,residential,,both,sidewalk
1E+15,-3.2601569,51.4693237,,,,,residential,,no,sidewalk
1E+15,-3.2598295,51.4685483,,,,,residential,,no,sidewalk
1E+15,-3.2622784,51.4671232,,,,,residential,,both,sidewalk
1E+15,-3.2637167,51.4666826,,,,,residential,,both,sidewalk
1E+15,-3.2586051,51.4704315,,,,,residential,,no,sidewalk
1E+15,-3.2528768,51.4669228,,,,,residential,,left,sidewalk
1E+15,-3.255428,51.4685082,,,,,residential,,both,sidewalk
1E+15,-3.2565052,51.4684724,,,,,residential,,both,sidewalk
1E+15,-3.2563888,51.4686406,,,,,residential,,both,sidewalk
1E+15,-3.2575117,51.4688098,,,,,residential,,no,sidewalk
1E+15,-3.2775423,51.473671,,,,,residential,,no,sidewalk
1E+15,-3.2735057,51.4733689,,,,,residential,,both,sidewalk
1E+15,-3.2749001,51.4727444,,,,,residential,,both,sidewalk
1E+15,-3.2756261,51.4729131,,,,,residential,,both,sidewalk
1E+15,-3.274535,51.469362,,,,,residential,,no,sidewalk
1E+15,-3.2771761,51.4729883,,,,,residential,,both,sidewalk
1E+15,-3.275947,51.4722052,,,,,residential,,both,sidewalk
1E+15,-3.271793,51.4762053,,,,,residential,,both,sidewalk
1E+15,-3.2768588,51.4751795,,,,,residential,,no,sidewalk
1E+15,-3.2770573,51.4742326,,,,,residential,,left,sidewalk
1E+15,-3.2760834,51.4749741,,,,,residential,,both,sidewalk
1E+15,-3.2742391,51.4739738,,,,,residential,,no,sidewalk
1E+15,-3.2708063,51.4748358,,,,,residential,,both,sidewalk
1E+15,-3.2714909,51.4741871,,,,,residential,,both,sidewalk
1E+15,-3.2717182,51.4754948,,,,,residential,,both,sidewalk
1E+15,-3.2712068,51.4755409,,,,,residential,,both,sidewalk
1E+15,-3.2705804,51.4740887,,,,,residential,,both,sidewalk
1E+15,-3.2703466,51.4751089,,,,,residential,,both,sidewalk
1E+15,-3.2744003,51.4754578,,,,,residential,,both,sidewalk
1E+15,-3.271485,51.4767088,,,,,residential,,both,sidewalk
1E+15,-3.2721983,51.4771773,,,,,residential,,both,sidewalk
1E+15,-3.2725935,51.4766312,,,,,residential,,both,sidewalk
1E+15,-3.2733426,51.4775214,,,,,residential,,both,sidewalk
1E+15,-3.2736129,51.4766681,,,,,residential,,right,sidewalk
1E+15,-3.2754121,51.4773404,,,,,residential,,both,sidewalk
1E+15,-3.2727438,51.4776706,,,,,residential,,both,sidewalk
1E+15,-3.2729404,51.4784526,,,,,residential,,both,sidewalk
1E+15,-3.2754297,51.471442,,,,,residential,,left,sidewalk
1E+15,-3.2457852,51.4709454,,,,,residential,,both,sidewalk
1E+15,-3.2454677,51.4713319,,,,,residential,,both,sidewalk
1E+15,-3.2388087,51.4722323,,,,,residential,,both,sidewalk
1E+15,-3.274217,51.474873,,,,,residential,,both,sidewalk
1E+15,-3.2746065,51.477204,,,,,residential,,no,sidewalk
1E+15,-3.2624715,51.4666826,,,,,residential,,both,sidewalk
1E+15,-3.2772116,51.4731738,,,,,residential,,no,sidewalk
1E+15,-3.273047,51.4732135,,,,,residential,,no,sidewalk
1E+15,-3.2738115,51.4725889,,,,,residential,,both,sidewalk
1E+15,-3.2343587,51.4881084,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2366145,51.4880783,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2436292,51.4867516,,,,,residential,,both,sidewalk
1E+15,-3.2382964,51.4877402,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2366728,51.4882618,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2408634,51.4880602,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2423255,51.4874935,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2440417,51.4889931,,,asphalt,,residential,,both,sidewalk
1E+15,-3.248308,51.4879892,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2493622,51.4881117,,,,,residential,,left,sidewalk
1E+15,-3.2500159,51.4875802,,,,,residential,,left,sidewalk
1E+15,-3.2501594,51.4881466,,,,,residential,,left,sidewalk
1E+15,-3.2543939,51.4883217,,,,,residential,,both,sidewalk
1E+15,-3.2486435,51.4897588,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2479929,51.4906072,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2479307,51.490185,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2311174,51.4864526,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2519354,51.4916629,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2533706,51.4925697,,,asphalt,,residential,,both,sidewalk
1E+15,-3.253156,51.4913246,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2540573,51.4916612,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2554649,51.4934141,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2508976,51.4905885,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2510347,51.4909563,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2520995,51.4892866,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2535852,51.4893953,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2529672,51.4891174,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2534479,51.4894594,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2426953,51.4906211,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2442398,51.4905127,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2443069,51.4907883,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2410228,51.4903426,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2416326,51.4904078,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2508728,51.4920516,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2548555,51.493195,,,asphalt,,residential,,both,sidewalk
1E+15,-3.251016,51.4939929,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2555685,51.4957072,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2553104,51.4949156,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2501027,51.4939667,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2517408,51.49432,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2519607,51.4935473,,,asphalt,,residential,,both,sidewalk
1E+15,-3.259076,51.4951583,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2595947,51.4959731,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2591037,51.4952483,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2588746,51.4947144,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2585565,51.4940528,,,asphalt,,residential,,both,sidewalk
1E+15,-3.258142,51.4945274,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2587659,51.4950218,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2587181,51.4949404,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2589906,51.495536,,,asphalt,,residential,,both,sidewalk
1E+15,-3.255923,51.4963083,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2513757,51.496266,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2508674,51.4956287,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2463845,51.4930893,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2489035,51.4956876,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2477391,51.4933163,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2431968,51.4713374,,,,,residential,,both,sidewalk
1E+15,-3.2408691,51.4718144,,,,,residential,,both,sidewalk
1E+15,-3.2440946,51.472258,,,,,residential,,no,sidewalk
1E+15,-3.2354368,51.4739438,,,,,residential,,left,sidewalk
1E+15,-3.2372763,51.4736523,,,,,residential,,no,sidewalk
1E+15,-3.2354338,51.4859808,,,,,residential,,left,sidewalk
1E+15,-3.231617,51.484858,,,,,residential,,right,sidewalk
1E+15,-3.2334404,51.4883757,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2348619,51.4867738,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2323507,51.4864386,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2293545,51.4861697,,,asphalt,,residential,,both,sidewalk
1E+15,-3.24066,51.4886533,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2379292,51.4905669,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2370038,51.4901951,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2381205,51.4897681,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2367216,51.4897979,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2368072,51.4896343,,,asphalt,,residential,,both,sidewalk
1E+15,-3.238687,51.4912252,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2379227,51.4902432,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2394126,51.4908324,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2382306,51.4912836,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2427827,51.4909692,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2455265,51.4929258,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2461068,51.4934237,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2466691,51.4962484,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2426262,51.4958263,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2411778,51.4949262,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2442917,51.4948967,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2415383,51.4881225,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2416303,51.4884245,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2350463,51.4884625,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2343587,51.4881084,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2295427,51.4873434,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2412145,51.4895864,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2421959,51.4890741,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2413811,51.487615,,,,,residential,,both,sidewalk
1E+15,-3.2493467,51.4865204,,,,,residential,,both,sidewalk
1E+15,-3.2487748,51.4864339,,,,,residential,,right,sidewalk
1E+15,-3.2534624,51.4984254,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2524548,51.4975405,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2506052,51.498078,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2554274,51.4979845,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2293335,51.4905704,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2391949,51.4884004,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1849009,51.4740842,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1866485,51.4737545,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1837416,51.4706988,,,asphalt,,residential,,both,sidewalk
1E+15,-3.182671,51.4696997,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1821467,51.469243,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1816582,51.4688127,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1808728,51.4683844,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1934466,51.4704319,,,asphalt,,tertiary,,both,sidewalk
1E+15,-3.1889632,51.4734163,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1911698,51.4727788,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1878711,51.4715267,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1876624,51.4719868,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1843088,51.4717811,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1836197,51.4721836,,,asphalt,,residential,,both,sidewalk
1E+15,-3.253962,51.5157005,,,asphalt,,residential,,both,sidewalk
1E+15,-3.299323,51.5268995,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2955167,51.5301238,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1857059,51.4727117,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1854585,51.4715285,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1835855,51.4726473,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1838059,51.4740136,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1848692,51.4739268,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1860936,51.4746119,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1857059,51.4727117,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1825238,51.4736922,,,asphalt,,residential,,both,sidewalk
1E+15,-3.18238,51.4706338,,,asphalt,,tertiary,,both,sidewalk
1E+15,-3.183355,51.4709476,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1733547,51.4807145,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.1890657,51.4705692,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1901791,51.4709437,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1878988,51.470261,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1925823,51.4732967,,,asphalt,,residential,,both,sidewalk
1E+15,-3.188463,51.4745449,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1900194,51.4746721,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1921912,51.4739714,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1900751,51.4734306,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1897445,51.4728571,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2342481,51.4928733,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2615642,51.4686162,,,,,residential,,both,sidewalk
1E+15,-3.1732486,51.4757656,,,asphalt,,primary,,both,sidewalk
1E+15,-3.2018245,51.5383598,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2019168,51.538761,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2025543,51.5374667,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1886686,51.5453935,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.2059026,51.5254842,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2052835,51.5286343,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2060313,51.5273365,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2075143,51.5275284,,,asphalt,,residential,,both,sidewalk
1E+15,-3.208955,51.5285632,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2053536,51.5301799,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1921715,51.5430608,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1920301,51.5422825,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1915688,51.5422149,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1926082,51.5433393,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1909051,51.5432175,,,asphalt,,residential,,both,sidewalk
1E+15,-3.195757,51.5337181,,,asphalt,,tertiary,,both,sidewalk
1E+15,-3.193962,51.5346426,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1913408,51.5341967,,,asphalt,,residential,,both,sidewalk
1E+15,-3.191134,51.5335249,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1867842,51.5345115,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1875712,51.534517,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1863511,51.5349196,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1852218,51.5345782,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1918491,51.5300987,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1913382,51.5291406,,,asphalt,,residential,,both,sidewalk
1E+15,-3.19225,51.5290058,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1928045,51.5323316,,,asphalt,,residential,,both,sidewalk
1E+15,-3.193629,51.5301612,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1925303,51.5312185,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2010188,51.5332668,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2008639,51.5330539,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1981744,51.5346851,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2031688,51.5306907,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2043121,51.5343393,,,asphalt,,residential,,both,sidewalk
1E+15,-3.201372,51.5292811,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2016826,51.5270133,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1995195,51.5283967,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2027513,51.5400745,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2030541,51.5417605,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2054816,51.5405357,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1927414,51.5371393,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1914502,51.5370946,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1917892,51.5360545,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1928085,51.5356955,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1926671,51.5354638,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1942354,51.5368654,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1931618,51.5366188,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1928651,51.5363873,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2038623,51.5361518,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2038399,51.5354199,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2048619,51.5353932,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2034776,51.5373032,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2043842,51.5383175,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2055063,51.5385786,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1988918,51.5367402,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1991275,51.5370388,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1967224,51.5357826,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1974095,51.5365993,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1958426,51.5364039,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2006577,51.5358466,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2021254,51.5359427,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1995305,51.5355244,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2000876,51.5395975,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1982421,51.5406181,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1975352,51.5382925,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1976237,51.5376072,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1994777,51.5387341,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1986481,51.5385426,,,asphalt,,residential,,both,sidewalk
1E+15,-3.197817,51.5407861,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2319294,51.4840574,,,,,trunk,,both,sidewalk
1E+15,-3.1718445,51.4818436,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.173045,51.4821164,,,asphalt,,unclassified,,left,sidewalk
1E+15,-3.0981123,51.5289374,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0990823,51.5301773,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0974374,51.5286767,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1003102,51.5293242,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1004167,51.5297448,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1011643,51.5294838,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0991249,51.5292916,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2033801,51.5298063,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2054008,51.5291934,,,asphalt,,residential,,both,sidewalk
1E+15,-3.1955626,51.5366301,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2011282,51.527113,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0884652,51.5207611,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.088697,51.5215075,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.0893042,51.5209874,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.0891331,51.5223199,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.0961379,51.529305,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0961486,51.5297414,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0963885,51.5284043,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0955688,51.5294596,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0919971,51.5288562,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0912664,51.5266839,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0903672,51.527562,,,asphalt,,residential,,both,sidewalk
1E+15,-3.0892353,51.5273145,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.0891445,51.5270188,,,asphalt,,unclassified,,both,sidewalk
1E+15,-3.0883697,51.5253138,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2979528,51.5281346,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2952044,51.5284389,,,asphalt,,residential,,both,sidewalk
1E+15,-3.2951813,51.5293161,,,asphalt,,residential,,both,sidewalk
1E+15,-3.3005025,51.530368,,,asphalt,,residential,,both,sidewalk
